User Id,Age,Gender,State,Average Income
648,30,female,Ciudad de México,"$20,000.00"
649,44,female,Ciudad de México,"$20,000.00"
650,50,male,Ciudad de México,"$100,000.00"
651,57,male,Michoacán de Ocampo,"$20,000.00"
652,45,male,Jalisco,"$7,000.00"
653,41,male,México,"$100,000.00"
654,31,female,Guerrero,"$20,000.00"
655,35,male,Aguascalientes,"$50,000.00"
656,33,male,Jalisco,"$50,000.00"
657,39,female,Puebla,"$50,000.00"
658,53,male,Nayarit,"$50,000.00"
659,47,male,Yucatán,"$20,000.00"
660,48,male,México,"$50,000.00"
661,37,male,Ciudad de México,"$20,000.00"
662,61,male,Ciudad de México,"$50,000.00"
663,32,male,Jalisco,"$50,000.00"
664,31,male,México,"$50,000.00"
665,28,male,Ciudad de México,"$50,000.00"
666,49,male,Querétaro,"$50,000.00"
667,34,male,Puebla,"$7,000.00"
668,33,male,Ciudad de México,"$20,000.00"
669,29,male,Ciudad de México,"$7,000.00"
670,37,male,Jalisco,"$20,000.00"
671,25,male,México,"$20,000.00"
672,41,male,Hidalgo,"$7,000.00"
673,45,male,México,"$7,000.00"
674,32,male,Puebla,"$50,000.00"
675,31,male,Jalisco,"$20,000.00"
676,43,male,Puebla,"$20,000.00"
677,50,male,México,"$100,000.00"
678,49,female,Ciudad de México,"$100,000.00"
679,37,male,Sinaloa,"$50,000.00"
680,30,male,Nayarit,"$7,000.00"
681,45,male,Veracruz de Ignacio de la Llave,"$20,000.00"
682,34,female,Jalisco,"$100,000.00"
683,37,female,México,"$20,000.00"
684,37,male,Hidalgo,"$50,000.00"
685,25,female,Puebla,"$20,000.00"
686,41,male,Ciudad de México,"$7,000.00"
687,30,male,Ciudad de México,"$20,000.00"
688,34,male,Yucatán,"$20,000.00"
689,26,male,México,"$20,000.00"
690,28,female,México,"$7,000.00"
691,36,male,México,"$50,000.00"
692,44,male,México,"$50,000.00"
693,35,male,Michoacán de Ocampo,"$50,000.00"
694,42,male,Chihuahua,"$100,000.00"
695,48,male,México,"$300,000.00"
696,39,male,Ciudad de México,"$50,000.00"
697,53,male,Yucatán,"$50,000.00"
698,28,male,Quintana Roo,"$7,000.00"
699,26,male,Michoacán de Ocampo,"$20,000.00"
700,28,male,Sinaloa,"$20,000.00"
701,22,female,Guanajuato,"$20,000.00"
702,37,male,Querétaro,"$300,000.00"
703,30,male,Hidalgo,"$7,000.00"
704,29,male,Ciudad de México,"$7,000.00"
705,50,male,Puebla,"$50,000.00"
706,35,male,Morelos,"$20,000.00"
707,29,male,México,"$50,000.00"
708,47,female,Baja California,"$20,000.00"
709,56,male,México,"$50,000.00"
710,36,male,Querétaro,"$50,000.00"
711,40,male,México,"$20,000.00"
712,51,male,Baja California,"$100,000.00"
713,30,male,Hidalgo,"$50,000.00"
714,40,male,Ciudad de México,"$100,000.00"
715,42,female,Ciudad de México,"$100,000.00"
716,33,male,Baja California Sur,"$300,001.00"
717,28,male,Coahuila de Zaragoza,"$50,000.00"
718,36,male,Nuevo León,"$20,000.00"
719,37,male,San Luis Potosí,"$100,000.00"
720,45,female,Ciudad de México,"$100,000.00"
721,27,male,México,"$50,000.00"
722,26,female,Nuevo León,"$20,000.00"
723,33,male,Morelos,"$100,000.00"
724,44,male,Baja California,"$50,000.00"
725,37,male,Nuevo León,"$50,000.00"
726,56,female,Ciudad de México,"$50,000.00"
727,37,male,Ciudad de México,"$100,000.00"
728,28,female,Ciudad de México,"$57,000.00"
729,45,male,México,"$50,000.00"
730,29,male,Ciudad de México,"$50,000.00"
731,28,male,Puebla,"$7,000.00"
732,47,male,Quintana Roo,"$20,000.00"
733,37,male,Ciudad de México,"$50,000.00"
734,27,female,Ciudad de México,"$20,000.00"
735,30,male,Guanajuato,"$20,000.00"
736,49,male,Jalisco,"$100,000.00"
737,61,male,México,"$7,000.00"
738,46,male,Aguascalientes,"$50,000.00"
739,29,male,Coahuila de Zaragoza,"$20,000.00"
740,50,male,Jalisco,"$20,000.00"
741,35,female,Ciudad de México,"$50,000.00"
742,35,male,Ciudad de México,"$20,000.00"
743,28,male,Puebla,"$20,000.00"
744,33,male,México,"$20,000.00"
745,30,female,Ciudad de México,"$20,000.00"
746,39,male,Nuevo León,"$50,000.00"
747,43,male,Aguascalientes,"$7,000.00"
748,44,male,Ciudad de México,"$50,000.00"
749,35,male,México,"$20,000.00"
750,39,male,Nuevo León,"$20,000.00"
751,45,male,México,"$50,000.00"
752,42,male,Ciudad de México,"$50,000.00"
753,40,male,Querétaro,"$20,000.00"
754,41,female,Ciudad de México,"$100,000.00"
755,28,male,México,"$20,000.00"
756,32,male,Ciudad de México,"$50,000.00"
757,36,male,Ciudad de México,"$20,000.00"
758,24,male,Michoacán de Ocampo,"$7,000.00"
759,34,male,México,"$50,000.00"
760,31,male,Sonora,"$50,000.00"
761,32,male,Baja California,"$7,000.00"
762,48,male,Ciudad de México,"$50,000.00"
763,40,female,Ciudad de México,"$20,000.00"
764,28,male,Baja California,"$20,000.00"
765,40,male,Nuevo León,"$50,000.00"
766,36,male,Jalisco,"$50,000.00"
767,32,female,Chihuahua,"$100,000.00"
768,42,male,Ciudad de México,"$20,000.00"
769,39,male,Ciudad de México,"$50,000.00"
770,47,male,Baja California,"$50,000.00"
771,44,male,Jalisco,"$100,000.00"
772,33,female,Guanajuato,"$100,000.00"
773,38,male,Ciudad de México,"$20,000.00"
774,39,female,Ciudad de México,"$20,000.00"
775,33,male,Jalisco,"$50,000.00"
776,38,male,Ciudad de México,"$20,000.00"
777,35,male,Ciudad de México,"$100,000.00"
778,57,male,Michoacán de Ocampo,"$100,000.00"
779,48,male,México,"$20,000.00"
780,35,male,Chihuahua,"$7,000.00"
781,44,male,Ciudad de México,"$20,000.00"
782,34,female,Querétaro,"$20,000.00"
783,35,female,México,"$50,000.00"
784,37,male,Ciudad de México,"$100,000.00"
785,39,female,Nuevo León,"$20,000.00"
786,35,male,Ciudad de México,"$50,000.00"
787,36,male,Ciudad de México,"$300,000.00"
788,35,female,Ciudad de México,"$20,000.00"
789,33,male,México,"$100,000.00"
790,42,male,Morelos,"$20,000.00"
791,53,male,Puebla,"$50,000.00"
792,28,female,Jalisco,"$20,000.00"
793,22,male,Jalisco,"$20,000.00"
794,44,male,Puebla,"$100,000.00"
795,46,male,México,"$20,000.00"
796,37,female,México,"$20,000.00"
797,41,female,Ciudad de México,"$300,000.00"
798,45,male,Jalisco,"$7,000.00"
799,46,male,Jalisco,"$50,000.00"
800,46,male,México,"$50,000.00"
801,47,male,Ciudad de México,"$50,000.00"
802,37,male,Ciudad de México,"$100,000.00"
803,34,female,México,"$20,000.00"
804,48,male,Nuevo León,"$20,000.00"
805,38,male,México,"$100,000.00"
806,34,female,Ciudad de México,"$50,000.00"
807,45,male,México,"$7,000.00"
808,25,male,México,"$7,000.00"
809,29,male,Chihuahua,"$50,000.00"
810,41,female,México,"$20,000.00"
811,31,male,Ciudad de México,"$50,000.00"
812,31,male,Ciudad de México,"$20,000.00"
813,43,female,Michoacán de Ocampo,"$20,000.00"
814,29,male,Jalisco,"$70,000.00"
815,43,male,Coahuila de Zaragoza,"$20,000.00"
816,43,female,México,"$50,000.00"
817,32,male,México,"$7,000.00"
818,30,female,Sonora,"$50,000.00"
819,42,male,Ciudad de México,"$20,000.00"
820,31,male,México,"$20,000.00"
821,34,male,Nuevo León,"$50,000.00"
822,41,male,Ciudad de México,"$20,000.00"
823,46,male,Chihuahua,"$50,000.00"
824,50,female,Durango,"$7,000.00"
825,36,male,Ciudad de México,"$20,000.00"
826,24,male,México,"$7,000.00"
827,32,male,México,"$20,000.00"
828,35,female,Ciudad de México,"$20,000.00"
829,36,male,Ciudad de México,"$50,000.00"
830,25,male,México,"$20,000.00"
831,55,male,Estado de Mexico,"$20,000.00"
832,24,male,Chihuahua,"$7,000.00"
833,50,male,Tamaulipas,"$20,000.00"
834,31,male,México,"$20,000.00"
835,32,male,Jalisco,"$100,000.00"
836,34,male,Tlaxcala,"$7,000.00"
837,27,male,Puebla,"$7,000.00"
838,39,male,Chihuahua,"$140,000.00"
839,29,male,Oaxaca,"$20,000.00"
840,30,male,Ciudad de México,"$300,000.00"
841,34,female,Coahuila de Zaragoza,"$7,000.00"
842,34,male,México,"$100,000.00"
843,45,male,Ciudad de México,"$100,000.00"
844,32,male,Ciudad de México,"$100,000.00"
845,49,female,Ciudad de México,"$50,000.00"
846,34,male,Baja California,"$50,000.00"
847,35,male,Michoacán de Ocampo,"$7,000.00"
848,44,male,Ciudad de México,"$50,000.00"
849,30,male,Sinaloa,"$20,000.00"
850,38,male,Chiapas,"$50,000.00"
851,36,male,Nuevo León,"$100,000.00"
852,37,male,Nuevo León,"$20,000.00"
853,30,female,Ciudad de México,"$7,000.00"
854,25,male,Puebla,"$50,000.00"
855,36,male,Ciudad de México,"$100,000.00"
856,35,male,Jalisco,"$50,000.00"
857,49,male,México,"$100,000.00"
858,53,male,Ciudad de México,"$50,000.00"
859,36,female,Ciudad de México,"$20,000.00"
860,29,male,México,"$50,000.00"
861,45,male,Jalisco,"$20,000.00"
862,40,female,Guanajuato,"$50,000.00"
863,28,male,México,"$20,000.00"
864,30,male,México,"$50,000.00"
865,38,male,Ciudad de México,"$20,000.00"
866,31,male,Ciudad de México,"$20,000.00"
867,34,male,México,"$20,000.00"
868,30,male,Ciudad de México,"$20,000.00"
869,48,male,Ciudad de México,"$7,000.00"
870,44,male,Ciudad de México,"$50,000.00"
871,52,male,México,"$50,000.00"
872,26,male,Jalisco,"$7,000.00"
873,27,male,Ciudad de México,"$100,000.00"
874,38,male,Chihuahua,"$50,000.00"
875,32,female,México,"$50,000.00"
876,44,female,Ciudad de México,"$50,000.00"
877,33,male,Ciudad de México,"$7,000.00"
878,41,male,Jalisco,"$100,000.00"
879,24,female,Ciudad de México,"$20,000.00"
880,35,male,Chihuahua,"$100,000.00"
881,47,male,Nayarit,"$50,000.00"
882,43,male,Veracruz de Ignacio de la Llave,"$20,000.00"
883,45,male,Jalisco,"$7,000.00"
884,31,male,México,"$50,000.00"
885,30,male,Nuevo León,"$20,000.00"
886,32,male,Michoacán de Ocampo,"$7,000.00"
887,26,male,Tlaxcala,"$50,000.00"
888,34,male,México,"$50,000.00"
889,37,male,Ciudad de México,"$50,000.00"
890,28,male,Campeche,"$20,000.00"
891,50,male,Jalisco,"$300,000.00"
892,38,male,Morelos,"$50,000.00"
893,32,female,Ciudad de México,"$20,000.00"
894,39,male,Querétaro,"$70,000.00"
895,25,male,Chihuahua,"$7,000.00"
896,27,male,Nuevo León,"$20,000.00"
897,41,male,Ciudad de México,"$20,000.00"
898,44,male,Ciudad de México,"$7,000.00"
899,43,male,Ciudad de México,"$7,000.00"
900,30,male,Ciudad de México,"$40,000.00"
901,40,male,Veracruz de Ignacio de la Llave,"$20,000.00"
902,40,male,Ciudad de México,"$47,000.00"
903,36,male,México,"$50,000.00"
904,33,male,Ciudad de México,"$50,000.00"
905,38,male,Coahuila de Zaragoza,"$100,000.00"
906,41,male,Jalisco,"$50,000.00"
907,37,male,Querétaro,"$100,000.00"
908,50,female,Ciudad de México,"$20,000.00"
909,37,male,Ciudad de México,"$300,000.00"
910,37,male,Ciudad de México,"$27,000.00"
911,44,female,Guanajuato,"$50,000.00"
912,47,male,Querétaro,"$300,000.00"
913,41,male,Nuevo León,"$50,000.00"
914,33,male,Chihuahua,"$50,000.00"
915,28,male,Aguascalientes,"$20,000.00"
916,42,male,Tamaulipas,"$50,000.00"
917,31,male,Ciudad de México,"$20,000.00"
918,30,male,México,"$50,000.00"
919,30,male,Tlaxcala,"$7,000.00"
920,38,male,Ciudad de México,"$20,000.00"
921,37,female,Quintana Roo,"$50,000.00"
922,62,male,Aguascalientes,"$50,000.00"
923,37,male,México,"$50,000.00"
924,37,female,Tabasco,"$7,000.00"
925,28,male,Ciudad de México,"$20,000.00"
926,33,female,Ciudad de México,"$20,000.00"
927,30,male,Ciudad de México,"$50,000.00"
928,45,male,México,"$20,000.00"
929,31,female,Ciudad de México,"$50,000.00"
930,33,male,Ciudad de México,"$7,000.00"
931,49,female,Ciudad de México,"$50,000.00"
932,35,male,Ciudad de México,"$7,000.00"
933,46,male,Ciudad de México,"$100,000.00"
934,43,male,Ciudad de México,"$300,000.00"
935,29,male,México,"$20,000.00"
936,47,male,Jalisco,"$7,000.00"
937,42,male,Ciudad de México,"$100,000.00"
938,35,male,Puebla,"$50,000.00"
939,37,male,Oaxaca,"$7,000.00"
940,36,male,Puebla,"$7,000.00"
941,33,male,Nuevo León,"$50,000.00"
942,45,male,Guanajuato,"$20,000.00"
943,27,male,Puebla,"$20,000.00"
944,38,male,Nuevo León,"$100,000.00"
945,29,male,Yucatán,"$20,000.00"
946,37,female,Baja California,"$7,000.00"
947,38,male,Veracruz de Ignacio de la Llave,"$50,000.00"
948,29,male,Nuevo León,"$20,000.00"
949,52,male,Morelos,"$100,000.00"
950,29,male,Quintana Roo,"$20,000.00"
951,48,male,Ciudad de México,"$100,000.00"
952,32,male,Ciudad de México,"$7,000.00"
953,35,male,Jalisco,"$20,000.00"
954,42,female,Ciudad de México,"$50,000.00"
955,31,male,Quintana Roo,"$20,000.00"
956,32,male,México,"$100,000.00"
957,30,male,México,"$20,000.00"
958,31,male,México,"$7,000.00"
959,33,male,Ciudad de México,"$300,001.00"
960,26,male,Veracruz de Ignacio de la Llave,"$7,000.00"
961,40,male,Coahuila de Zaragoza,"$50,000.00"
962,51,male,Nuevo León,"$50,000.00"
963,36,female,México,"$7,000.00"
964,45,male,Nuevo León,"$50,000.00"
965,37,male,Puebla,"$20,000.00"
966,40,male,Jalisco,"$100,000.00"
967,44,male,Jalisco,"$50,000.00"
968,28,male,México,"$20,000.00"
969,30,male,Guanajuato,"$20,000.00"
970,31,male,México,"$7,000.00"
971,33,male,Nuevo León,"$20,000.00"
972,55,male,Puebla,"$100,000.00"
973,34,female,México,"$20,000.00"
974,38,male,Puebla,"$50,000.00"
975,38,male,Jalisco,"$50,000.00"
976,31,male,Tlaxcala,"$20,000.00"
977,36,male,Ciudad de México,"$20,000.00"
978,49,male,Ciudad de México,"$50,000.00"
979,27,male,Ciudad de México,"$7,000.00"
980,37,male,Puebla,"$100,000.00"
981,30,male,Ciudad de México,"$20,000.00"
982,31,male,Zacatecas,"$7,000.00"
983,23,female,Coahuila de Zaragoza,"$100,000.00"
984,33,male,Puebla,"$7,000.00"
985,37,male,Puebla,"$7,000.00"
986,54,male,México,"$100,000.00"
987,38,male,Jalisco,"$20,000.00"
988,50,female,Querétaro,"$7,000.00"
989,46,male,México,"$50,000.00"
990,53,male,Jalisco,"$50,000.00"
991,34,male,Tabasco,"$40,000.00"
992,38,female,Jalisco,"$50,000.00"
993,30,male,Ciudad de México,"$100,000.00"
994,26,male,Ciudad de México,"$20,000.00"
995,28,female,Oaxaca,"$7,000.00"
996,43,male,México,"$50,000.00"
997,35,male,México,"$50,000.00"
998,36,male,Ciudad de México,"$50,000.00"
999,30,male,Ciudad de México,"$50,000.00"
1000,39,male,Morelos,"$50,000.00"
1001,47,male,Aguascalientes,"$20,000.00"
1002,40,male,Coahuila de Zaragoza,"$20,000.00"
1003,41,female,Ciudad de México,"$50,000.00"
1004,48,male,Tamaulipas,"$20,000.00"
1005,32,male,Michoacán de Ocampo,"$7,000.00"
1006,29,male,Ciudad de México,"$70,000.00"
1007,41,male,México,"$7,000.00"
1008,35,female,México,"$20,000.00"
1009,50,male,México,"$100,000.00"
1010,38,male,Ciudad de México,"$100,000.00"
1011,41,male,Tlaxcala,"$50,000.00"
1012,23,male,México,"$7,000.00"
1013,28,male,Michoacán de Ocampo,"$20,000.00"
1014,41,male,Ciudad de México,"$20,000.00"
1015,37,male,Chihuahua,"$100,000.00"
1016,52,male,Veracruz de Ignacio de la Llave,"$50,000.00"
1017,32,male,Ciudad de México,"$50,000.00"
1018,31,male,Querétaro,"$20,000.00"
1019,30,male,México,"$50,000.00"
1020,45,male,Guerrero,"$20,000.00"
1021,30,male,Campeche,"$7,000.00"
1022,34,male,Guanajuato,"$20,000.00"
1023,49,male,Ciudad de México,"$100,000.00"
1024,47,male,Nayarit,"$20,000.00"
1025,42,male,México,"$50,000.00"
1026,42,male,Jalisco,"$100,000.00"
1027,36,male,Ciudad de México,"$20,000.00"
1028,42,female,Ciudad de México,"$7,000.00"
1029,58,male,Ciudad de México,"$20,000.00"
1030,35,male,Puebla,"$50,000.00"
1031,31,male,México,"$20,000.00"
1032,29,male,México,"$7,000.00"
1033,48,male,Baja California,"$50,000.00"
1034,45,male,Tabasco,"$20,000.00"
1035,31,male,México,"$20,000.00"
1036,43,male,Ciudad de México,"$50,000.00"
1037,41,female,México,"$20,000.00"
1038,33,male,México,"$50,000.00"
1039,37,male,Ciudad de México,"$50,000.00"
1040,25,male,México,"$7,000.00"
1041,36,male,Jalisco,"$100,000.00"
1042,41,female,México,"$7,000.00"
1043,48,male,México,"$20,000.00"
1044,38,male,México,"$50,000.00"
1045,63,male,Ciudad de México,"$300,001.00"
1046,56,male,Chihuahua,"$20,000.00"
1047,38,male,Querétaro,"$20,000.00"
1048,36,male,Nuevo León,"$50,000.00"
1049,38,male,Guanajuato,"$20,000.00"
1050,34,male,México,"$50,000.00"
1051,80,female,Ciudad de México,"$20,000.00"
1052,37,male,Ciudad de México,"$50,000.00"
1053,31,female,Ciudad de México,"$20,000.00"
1054,35,male,Ciudad de México,"$50,000.00"
1055,45,male,Quintana Roo,"$20,000.00"
1056,29,female,Hidalgo,"$20,000.00"
1057,45,male,Ciudad de México,"$20,000.00"
1058,39,male,Tlaxcala,"$27,000.00"
1059,42,male,Chihuahua,"$50,000.00"
1060,30,male,Jalisco,"$50,000.00"
1061,45,male,Ciudad de México,"$50,000.00"
1062,30,male,Ciudad de México,"$20,000.00"
1063,24,male,Guanajuato,"$20,000.00"
1064,40,male,México,"$50,000.00"
1065,22,male,Colima,"$7,000.00"
1066,37,male,Chiapas,"$50,000.00"
1067,38,female,Jalisco,"$20,000.00"
1068,43,male,Baja California,"$100,000.00"
1069,43,male,Ciudad de México,"$7,000.00"
1070,59,male,Guanajuato,"$300,000.00"
1071,27,male,Sinaloa,"$20,000.00"
1072,54,female,México,"$7,000.00"
1073,36,male,Ciudad de México,"$100,000.00"
1074,30,female,Puebla,"$7,000.00"
1075,43,male,Jalisco,"$50,000.00"
1076,36,male,Ciudad de México,"$50,000.00"
1077,43,female,Ciudad de México,"$20,000.00"
1078,33,female,Ciudad de México,"$20,000.00"
1079,30,male,Jalisco,"$50,000.00"
1080,40,male,México,"$7,000.00"
1081,23,male,Durango,"$20,000.00"
1082,39,male,México,"$50,000.00"
1083,37,male,Ciudad de México,"$50,000.00"
1084,33,male,México,"$7,000.00"
1085,32,male,Ciudad de México,"$7,000.00"
1086,34,male,Jalisco,"$20,000.00"
1087,33,female,México,"$7,000.00"
1088,31,female,Ciudad de México,"$50,000.00"
1089,45,male,Jalisco,"$100,000.00"
1090,40,male,Chihuahua,"$50,000.00"
1091,55,male,Oaxaca,"$50,000.00"
1092,36,male,Guerrero,"$50,000.00"
1093,29,female,Ciudad de México,"$7,000.00"
1094,28,male,Chihuahua,"$100,000.00"
1095,26,male,Jalisco,"$40,000.00"
1096,51,male,Jalisco,"$300,000.00"
1097,52,male,Jalisco,"$20,000.00"
1098,50,male,Ciudad de México,"$7,000.00"
1099,43,male,Ciudad de México,"$100,000.00"
1100,42,female,Jalisco,"$50,000.00"
1101,28,male,Nuevo León,"$50,000.00"
1102,39,male,Baja California,"$100,000.00"
1103,49,female,Ciudad de México,"$100,000.00"
1104,54,male,México,"$20,000.00"
1105,27,male,Aguascalientes,"$7,000.00"
1106,51,male,México,"$100,000.00"
1107,42,male,Jalisco,"$20,000.00"
1108,42,male,México,"$20,000.00"
1109,36,male,Zacatecas,"$20,000.00"
1110,54,male,Tamaulipas,"$50,000.00"
1111,45,male,Chihuahua,"$300,000.00"
1112,48,male,Veracruz de Ignacio de la Llave,"$20,000.00"
1113,36,male,Ciudad de México,"$20,000.00"
1114,48,female,México,"$20,000.00"
1115,37,male,Veracruz de Ignacio de la Llave,"$7,000.00"
1116,43,male,Querétaro,"$7,000.00"
1117,42,male,Jalisco,"$20,000.00"
1118,45,male,Jalisco,"$70,000.00"
1119,27,male,Jalisco,"$90,000.00"
1120,30,male,Aguascalientes,"$50,000.00"
1121,30,male,Jalisco,"$20,000.00"
1122,38,male,Baja California,"$107,000.00"
1123,29,male,Jalisco,"$20,000.00"
1124,49,male,Nuevo León,"$20,000.00"
1125,31,female,Veracruz de Ignacio de la Llave,"$20,000.00"
1126,40,male,Jalisco,"$100,000.00"
1127,30,male,Jalisco,"$50,000.00"
1128,31,male,Querétaro,"$20,000.00"
1129,47,male,Ciudad de México,"$100,000.00"
1130,27,male,México,"$20,000.00"
1131,34,female,Oaxaca,"$20,000.00"
1132,44,male,Puebla,"$50,000.00"
1133,37,male,México,"$100,000.00"
1134,39,male,Yucatán,"$7,000.00"
1135,59,female,Ciudad de México,"$20,000.00"
1136,36,male,Yucatán,"$300,000.00"
1137,46,female,Jalisco,"$20,000.00"
1138,38,male,México,"$20,000.00"
1139,29,male,Ciudad de México,"$50,000.00"
1140,31,male,Ciudad de México,"$100,000.00"
1141,47,male,Veracruz de Ignacio de la Llave,"$20,000.00"
1142,52,male,Nuevo León,"$7,000.00"
1143,28,male,Jalisco,"$20,000.00"
1144,29,male,Nuevo León,"$7,000.00"
1145,33,male,Ciudad de México,"$50,000.00"
1146,38,female,México,"$20,000.00"
1147,34,female,Durango,"$7,000.00"
1148,36,male,Ciudad de México,"$50,000.00"
1149,44,male,Jalisco,"$50,000.00"
1150,34,male,México,"$7,000.00"
1151,72,male,Ciudad de México,"$50,000.00"
1152,24,male,Yucatán,"$20,000.00"
1153,25,male,Puebla,"$7,000.00"
1154,47,male,México,"$50,000.00"
1155,28,female,Ciudad de México,"$20,000.00"
1156,40,male,Ciudad de México,"$7,000.00"
1157,34,male,México,"$50,000.00"
1158,42,male,Ciudad de México,"$50,000.00"
1159,41,male,México,"$100,000.00"
1160,35,female,Ciudad de México,"$20,000.00"
1161,46,male,Chihuahua,"$100,000.00"
1162,54,male,Ciudad de México,"$50,000.00"
1163,27,female,Quintana Roo,"$7,000.00"
1164,61,male,Michoacán de Ocampo,"$100,000.00"
1165,42,female,Jalisco,"$50,000.00"
1166,27,male,Jalisco,"$20,000.00"
1167,57,male,Ciudad de México,"$7,000.00"
1168,57,female,Ciudad de México,"$20,000.00"
1169,29,male,México,"$50,000.00"
1170,41,male,Yucatán,"$7,000.00"
1171,45,male,México,"$100,000.00"
1172,29,male,Hidalgo,"$20,000.00"
1173,26,male,Nuevo León,"$20,000.00"
1174,32,male,Baja California,"$50,000.00"
1175,36,male,Zacatecas,"$20,000.00"
1176,36,male,México,"$100,000.00"
1177,43,female,Chihuahua,"$20,000.00"
1178,52,male,Ciudad de México,"$20,000.00"
1179,42,male,San Luis Potosí,"$100,000.00"
1180,43,male,México,"$20,000.00"
1181,32,male,Ciudad de México,"$100,000.00"
1182,27,male,Nuevo León,"$20,000.00"
1183,40,male,Guanajuato,"$50,000.00"
1184,48,male,Hidalgo,"$20,000.00"
1185,32,male,Oaxaca,"$7,000.00"
1186,47,male,Ciudad de México,"$50,000.00"
1187,37,male,Ciudad de México,"$7,000.00"
1188,44,male,Baja California Sur,"$27,000.00"
1189,39,female,Sinaloa,"$50,000.00"
1190,43,male,Ciudad de México,"$20,000.00"
1191,26,male,Ciudad de México,"$20,000.00"
1192,26,male,Querétaro,"$7,000.00"
1193,28,male,Puebla,"$7,000.00"
1194,33,male,Nuevo León,"$20,000.00"
1195,32,male,Tlaxcala,"$20,000.00"
1196,30,male,Ciudad de México,"$50,000.00"
1197,35,male,Nuevo León,"$20,000.00"
1198,33,male,Querétaro,"$50,000.00"
1199,36,male,México,"$20,000.00"
1200,33,male,Ciudad de México,"$50,000.00"
1201,37,male,Ciudad de México,"$50,000.00"
1202,34,male,Ciudad de México,"$50,000.00"
1203,31,female,Ciudad de México,"$7,000.00"
1204,43,male,Ciudad de México,"$50,000.00"
1205,39,male,Ciudad de México,"$50,000.00"
1206,40,male,México,"$20,000.00"
1207,43,male,Nuevo León,"$7,000.00"
1208,43,male,Jalisco,"$20,000.00"
1209,33,male,Nuevo León,"$50,000.00"
1210,38,male,Guanajuato,"$20,000.00"
1211,48,male,Coahuila de Zaragoza,"$7,000.00"
1212,44,female,Ciudad de México,"$20,000.00"
1213,31,female,Guanajuato,"$50,000.00"
1214,44,female,Jalisco,"$20,000.00"
1215,30,male,Jalisco,"$50,000.00"
1216,53,male,Nuevo León,"$50,000.00"
1217,30,male,Durango,"$20,000.00"
1218,26,male,Ciudad de México,"$20,000.00"
1219,34,male,Chihuahua,"$50,000.00"
1220,48,male,Morelos,"$50,000.00"
1221,32,male,Michoacán de Ocampo,"$20,000.00"
1222,46,male,Ciudad de México,"$50,000.00"
1223,39,male,Guanajuato,"$50,000.00"
1224,30,male,Ciudad de México,"$7,000.00"
1225,38,male,Querétaro,"$50,000.00"
1226,26,male,México,"$20,000.00"
1227,27,male,Ciudad de México,"$20,000.00"
1228,34,female,Ciudad de México,"$7,000.00"
1229,27,male,México,"$7,000.00"
1230,35,male,Ciudad de México,"$20,000.00"
1231,31,male,Querétaro,"$50,000.00"
1232,48,male,Nuevo León,"$20,000.00"
1233,25,male,México,"$100,000.00"
1234,43,male,Coahuila de Zaragoza,"$300,000.00"
1235,33,male,México,"$20,000.00"
1236,27,female,Ciudad de México,"$7,000.00"
1237,33,male,Durango,"$50,000.00"
1238,36,male,México,"$50,000.00"
1239,31,male,México,"$7,000.00"
1240,32,male,México,"$50,000.00"
1241,33,male,Jalisco,"$100,000.00"
1242,38,female,Guanajuato,"$7,000.00"
1243,56,male,Baja California,"$100,000.00"
1244,55,male,México,"$7,000.00"
1245,43,male,Baja California,"$50,000.00"
1246,50,male,Ciudad de México,"$100,000.00"
1247,38,male,Ciudad de México,"$20,000.00"
1248,30,male,Nuevo León,"$20,000.00"
1249,44,male,Ciudad de México,"$50,000.00"
1250,41,male,Ciudad de México,"$100,000.00"
1251,33,male,Ciudad de México,"$100,000.00"
1252,45,female,Tamaulipas,"$50,000.00"
1253,27,male,México,"$20,000.00"
1254,52,male,Ciudad de México,"$50,000.00"
1255,31,male,Jalisco,"$20,000.00"
1256,40,male,Ciudad de México,"$50,000.00"
1257,34,male,Baja California,"$20,000.00"
1258,35,male,Quintana Roo,"$7,000.00"
1259,33,male,Sonora,"$20,000.00"
1260,43,male,Aguascalientes,"$50,000.00"
1261,47,male,Durango,"$20,000.00"
1262,33,female,Ciudad de México,"$20,000.00"
1263,31,male,Ciudad de mexico,"$20,000.00"
1264,32,male,México,"$20,000.00"
1265,36,male,CIUDAD DE MEXICO,"$50,000.00"
1266,41,male,Guanajuato,"$50,000.00"
1267,41,male,México,"$100,000.00"
1268,56,male,Ciudad de México,"$7,000.00"
1269,28,male,Ciudad de México,"$20,000.00"
1270,39,male,Durango,"$20,000.00"
1271,31,male,México,"$7,000.00"
1272,41,female,Campeche,"$20,000.00"
1273,40,male,Ciudad de México,"$7,000.00"
1274,30,male,Ciudad de México,"$50,000.00"
1275,27,male,Coahuila de Zaragoza,"$20,000.00"
1276,36,male,Querétaro,"$50,000.00"
1277,27,male,Jalisco,"$20,000.00"
1278,28,female,Guerrero,"$20,000.00"
1279,36,male,Ciudad de México,"$20,000.00"
1280,33,male,Ciudad de México,"$20,000.00"
1281,40,male,México,"$100,000.00"
1282,52,male,Coahuila de Zaragoza,"$27,000.00"
1283,44,male,Ciudad de México,"$20,000.00"
1284,31,male,Ciudad de México,"$50,000.00"
1285,36,male,Nuevo León,"$50,000.00"
1286,33,male,Tabasco,"$50,000.00"
